MS.SubClass,MS.Zoning,Lot.Frontage,Lot.Area,Lot.Shape,Land.Contour,Lot.Config,Land.Slope,Neighborhood,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Roof.Style,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.SF.1,BsmtFin.Type.2,BsmtFin.SF.2,Bsmt.Unf.SF,Total.Bsmt.SF,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Low.Qual.Fin.SF,Gr.Liv.Area,Bsmt.Full.Bath,Bsmt.Half.Bath,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplaces,Garage.Type,Garage.Finish,Garage.Cars,Garage.Area,Paved.Drive,Wood.Deck.SF,Open.Porch.SF,Enclosed.Porch,X3Ssn.Porch,Screen.Porch,Pool.Area,Fence,Misc.Val,Mo.Sold,Yr.Sold,Sale.Type,Sale.Condition,SalePrice,Condition,HasShed,HasAlley,Exterior,Garage_Quality,Exterior_Quality,Garage.Age,Remod.Age,House.Age
160,FV,30.0,3000.0,Reg,Lvl,Inside,Gtl,Somerst,TwnhsE,2Story,6,5,Gable,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,GLQ,294.0,Unf,0.0,318.0,612.0,Ex,Y,SBrkr,612.0,612.0,0.0,1224.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,Typ,0.0,Detchd,RFn,2.0,528.0,Y,0.0,234.0,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2009.0,New,Partial,5.239882319061294,Norm,False,True,VinylSd,TA_TA,Gd_TA,0.0,0.0,0.0
120,FV,68.0,3830.0,IR1,Lvl,Inside,Gtl,Somerst,TwnhsE,1Story,6,5,Gable,Stone,280.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1726.0,1726.0,Ex,Y,SBrkr,1726.0,0.0,0.0,1726.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,6.0,Typ,1.0,Attchd,Fin,2.0,561.0,Y,0.0,254.0,0.0,0.0,0.0,0.0,NoFence,0.0,1.0,2009.0,New,Partial,5.346352974450639,Norm,False,True,VinylSd,TA_TA,Gd_TA,1.0,1.0,1.0
120,FV,68.0,4217.0,IR1,Lvl,Inside,Gtl,Somerst,TwnhsE,1Story,6,5,Gable,Stone,252.0,Gd,TA,PConc,Gd,TA,No,GLQ,962.0,Unf,0.0,183.0,1145.0,Ex,Y,SBrkr,1256.0,0.0,0.0,1256.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,5.0,Typ,1.0,Attchd,Fin,2.0,641.0,Y,0.0,169.0,0.0,0.0,0.0,0.0,NoFence,0.0,3.0,2009.0,GroupedWD,Normal,5.290034611362518,Norm,False,True,VinylSd,TA_TA,Gd_TA,1.0,1.0,1.0
160,FV,34.0,3230.0,Reg,Lvl,Inside,Gtl,Somerst,TwnhsE,2Story,6,5,Gable,BrkFace,894.0,TA,TA,PConc,Gd,TA,No,GLQ,381.0,Unf,0.0,348.0,729.0,Gd,Y,SBrkr,742.0,729.0,0.0,1471.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,Detchd,Unf,2.0,440.0,Y,0.0,24.0,0.0,0.0,0.0,0.0,NoFence,0.0,3.0,2009.0,GroupedWD,Normal,5.236789099409293,Norm,False,True,MetalSd,TA_TA,TA_TA,10.0,10.0,10.0
160,FV,34.0,2998.0,Reg,Lvl,Inside,Gtl,Somerst,TwnhsE,2Story,6,5,Gable,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,507.0,Unf,0.0,249.0,756.0,Ex,Y,SBrkr,756.0,756.0,0.0,1512.0,1.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,Typ,0.0,Detchd,Unf,2.0,440.0,Y,0.0,32.0,0.0,0.0,0.0,0.0,NoFence,0.0,8.0,2009.0,GroupedWD,Normal,5.2552725051033065,Norm,False,False,MetalSd,TA_TA,Gd_TA,9.0,9.0,9.0
160,FV,35.0,3768.0,Reg,Lvl,FR2,Gtl,Somerst,TwnhsE,2Story,7,5,Hip,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,549.0,Unf,0.0,142.0,691.0,Ex,Y,SBrkr,713.0,739.0,0.0,1452.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,Typ,0.0,Detchd,Unf,2.0,506.0,Y,0.0,34.0,0.0,0.0,0.0,0.0,NoFence,0.0,9.0,2009.0,GroupedWD,Normal,5.193124598354461,Norm,False,False,MetalSd,TA_TA,Gd_TA,10.0,10.0,10.0
160,FV,24.0,2645.0,Reg,Lvl,Inside,Gtl,Somerst,Twnhs,2Story,8,5,Gable,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,649.0,Unf,0.0,321.0,970.0,Ex,Y,SBrkr,983.0,756.0,0.0,1739.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,Attchd,Fin,2.0,480.0,Y,115.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,8.0,2009.0,GroupedWD,Abnorml,5.236789099409293,Norm,False,True,MetalSd,TA_TA,Gd_TA,10.0,9.0,10.0
20,RL,68.0,14694.0,IR1,Lvl,Inside,Gtl,Veenker,1Fam,1Story,8,9,Gable,BrkFace,450.0,Ex,Ex,CBlock,Gd,Gd,Gd,GLQ,1252.0,ALQ,136.0,306.0,1694.0,Ex,Y,SBrkr,1694.0,0.0,0.0,1694.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,5.0,Typ,1.0,Attchd,Fin,2.0,642.0,Y,501.0,120.0,0.0,225.0,0.0,0.0,NoFence,0.0,6.0,2009.0,GroupedWD,Normal,5.503450193442012,Norm,False,False,MetalSd,TA_TA,Ex_Ex,32.0,1.0,32.0
120,RL,61.0,3782.0,IR1,Lvl,CulDSac,Gtl,Other,TwnhsE,1Story,8,5,Gable,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,960.0,Unf,0.0,266.0,1226.0,TA,Y,SBrkr,1226.0,0.0,0.0,1226.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,4.0,Typ,2.0,Attchd,Fin,2.0,484.0,Y,133.0,78.0,0.0,0.0,0.0,0.0,NoFence,0.0,9.0,2009.0,GroupedWD,Normal,5.325310371711061,Norm,False,False,Wd Sdng,TA_TA,Gd_TA,28.0,28.0,28.0
20,RL,110.0,15417.0,Reg,Lvl,Inside,Gtl,Veenker,1Fam,1Story,7,5,Gable,None,0.0,Gd,TA,CBlock,Gd,TA,Mn,LwQ,121.0,Unf,0.0,1619.0,1740.0,TA,Y,SBrkr,1740.0,0.0,0.0,1740.0,0.0,0.0,1.0,1.0,2.0,1.0,Gd,7.0,Typ,0.0,Attchd,RFn,2.0,540.0,Y,228.0,20.0,218.0,0.0,0.0,0.0,NoFence,0.0,6.0,2009.0,GroupedWD,Normal,5.383096929949094,Norm,False,False,BrkFace,TA_TA,Gd_TA,28.0,28.0,28.0
80,RL,80.0,9600.0,Reg,Low,FR2,Mod,Veenker,1Fam,SLvl,8,5,Gable,BrkFace,200.0,Gd,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,392.0,392.0,Ex,Y,SBrkr,1487.0,1012.0,0.0,2499.0,0.0,0.0,2.0,1.0,4.0,1.0,TA,5.0,Typ,1.0,Attchd,Unf,2.0,527.0,Y,0.0,64.0,0.0,0.0,0.0,0.0,NoFence,0.0,1.0,2009.0,GroupedWD,Abnorml,5.2564772062416765,Roads,False,False,Plywood,TA_TA,Gd_Gd,33.0,33.0,33.0
20,RL,68.0,9991.0,IR1,Lvl,Corner,Gtl,Sawyer,1Fam,1Story,4,4,Gable,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1116.0,Unf,0.0,165.0,1281.0,Ex,Y,SBrkr,1620.0,0.0,0.0,1620.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,8.0,Min1,1.0,Attchd,Unf,2.0,490.0,Y,120.0,78.0,0.0,0.0,0.0,0.0,GdWo,0.0,6.0,2009.0,GroupedWD,Normal,5.176091259055681,Roads,False,False,Plywood,TA_TA,TA_TA,16.0,16.0,33.0
60,RL,78.0,11700.0,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,2Story,6,6,Gable,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,298.0,Unf,0.0,429.0,727.0,Ex,Y,SBrkr,829.0,727.0,0.0,1556.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,8.0,Typ,0.0,Attchd,Unf,2.0,441.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,5.0,2009.0,GroupedWD,Normal,5.187520720836463,Railroad,False,False,MetalSd,TA_TA,TA_TA,41.0,41.0,41.0
20,RL,68.0,11717.0,IR1,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,6,Hip,BrkFace,571.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1442.0,1442.0,TA,Y,SBrkr,1442.0,0.0,0.0,1442.0,0.0,0.0,2.0,0.0,2.0,1.0,TA,6.0,Typ,1.0,Attchd,RFn,2.0,615.0,Y,371.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,2.0,2009.0,GroupedWD,Normal,5.267171728403014,Positive,False,False,HdBoard,TA_TA,TA_TA,39.0,39.0,39.0
20,RL,68.0,9156.0,IR1,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,7,Hip,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1489.0,1489.0,Gd,Y,SBrkr,1489.0,0.0,0.0,1489.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Attchd,RFn,2.0,462.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,8.0,2009.0,GroupedWD,Normal,5.2689288224326125,Positive,False,False,BrkFace,TA_TA,TA_TA,41.0,41.0,41.0
60,RL,68.0,10382.0,IR1,Lvl,Corner,Gtl,NWAmes,1Fam,2Story,7,6,Gable,Stone,240.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,859.0,BLQ,32.0,216.0,1107.0,Ex,Y,SBrkr,1107.0,983.0,0.0,2090.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,2.0,Attchd,RFn,2.0,484.0,Y,235.0,204.0,228.0,0.0,0.0,0.0,NoFence,350.0,11.0,2009.0,GroupedWD,Normal,5.301029995663981,Positive,True,False,HdBoard,TA_TA,TA_TA,36.0,36.0,36.0
60,RL,68.0,12732.0,IR1,Lvl,CulDSac,Gtl,NWAmes,1Fam,2Story,7,6,Gable,None,0.0,TA,TA,CBlock,TA,TA,Mn,GLQ,560.0,LwQ,42.0,150.0,752.0,TA,Y,SBrkr,1285.0,782.0,0.0,2067.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,2.0,Attchd,RFn,2.0,784.0,Y,297.0,40.0,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2009.0,GroupedWD,Normal,5.313867220369153,Positive,False,False,VinylSd,TA_TA,TA_TA,35.0,35.0,35.0
60,RL,68.0,12936.0,IR1,Lvl,CulDSac,Gtl,NWAmes,1Fam,2Story,6,6,Gable,None,0.0,TA,TA,CBlock,TA,Gd,No,BLQ,593.0,Unf,0.0,130.0,723.0,TA,Y,SBrkr,735.0,660.0,0.0,1395.0,0.0,1.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,Unf,2.0,497.0,Y,294.0,116.0,0.0,0.0,0.0,0.0,NoFence,0.0,12.0,2009.0,GroupedWD,Normal,5.209515014542631,Norm,False,False,HdBoard,TA_TA,TA_TA,37.0,37.0,37.0
60,RL,80.0,10400.0,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,2Story,6,7,Gable,BrkFace,256.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,932.0,932.0,Gd,Y,SBrkr,1271.0,1369.0,0.0,2640.0,0.0,0.0,2.0,1.0,5.0,1.0,Gd,8.0,Typ,1.0,Attchd,RFn,2.0,515.0,Y,0.0,120.0,0.0,0.0,168.0,0.0,NoFence,0.0,5.0,2009.0,GroupedWD,Normal,5.409764104266346,Positive,False,False,MetalSd,TA_TA,TA_TA,42.0,12.0,42.0
80,RL,68.0,17871.0,IR1,Lvl,CulDSac,Gtl,NWAmes,1Fam,SLvl,6,5,Gable,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,528.0,Unf,0.0,1152.0,1680.0,Fa,Y,SBrkr,1724.0,0.0,0.0,1724.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,Attchd,RFn,2.0,480.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2009.0,GroupedWD,Normal,5.296445794206396,Norm,False,False,HdBoard,TA_TA,TA_TA,42.0,33.0,42.0
20,RL,80.0,9600.0,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,5,5,Gable,BrkFace,128.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,553.0,Rec,147.0,588.0,1288.0,TA,Y,SBrkr,1336.0,0.0,0.0,1336.0,0.0,1.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,RFn,2.0,502.0,Y,312.0,11.0,0.0,0.0,0.0,0.0,NoFence,650.0,8.0,2009.0,GroupedWD,Normal,5.212187604403958,Roads,True,False,HdBoard,TA_TA,TA_TA,40.0,40.0,40.0
20,RL,75.0,9000.0,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,5,Gable,BrkFace,200.0,TA,TA,CBlock,TA,TA,Av,BLQ,955.0,Unf,0.0,261.0,1216.0,TA,Y,SBrkr,1216.0,0.0,0.0,1216.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,Attchd,Unf,1.0,336.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,0.0,8.0,2009.0,GroupedWD,Abnorml,5.05307844348342,Roads,False,False,HdBoard,TA_TA,TA_TA,40.0,40.0,40.0
60,RL,68.0,13774.0,IR1,Lvl,Inside,Gtl,NWAmes,1Fam,2Story,7,7,Hip,BrkFace,283.0,TA,Gd,PConc,Gd,TA,No,GLQ,432.0,Unf,0.0,476.0,908.0,Ex,Y,SBrkr,1316.0,972.0,0.0,2288.0,0.0,0.0,1.0,2.0,4.0,1.0,Gd,8.0,Typ,2.0,Attchd,RFn,2.0,520.0,Y,321.0,72.0,0.0,0.0,156.0,0.0,NoFence,0.0,11.0,2009.0,GroupedWD,Normal,5.361727836017593,Norm,False,False,HdBoard,TA_TA,TA_Gd,32.0,17.0,32.0
20,RL,80.0,9650.0,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,5,Gable,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,686.0,Unf,0.0,664.0,1350.0,TA,Y,SBrkr,1334.0,0.0,0.0,1334.0,0.0,1.0,2.0,0.0,2.0,1.0,TA,6.0,Typ,1.0,Attchd,RFn,2.0,630.0,Y,0.0,16.0,0.0,0.0,0.0,0.0,NoFence,0.0,4.0,2009.0,GroupedWD,Normal,5.225050696138049,Norm,False,False,Plywood,TA_TA,TA_TA,32.0,32.0,32.0
20,RL,78.0,10140.0,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,7,5,Hip,None,0.0,Gd,TA,PConc,Ex,TA,No,LwQ,144.0,GLQ,1127.0,379.0,1650.0,Ex,Y,SBrkr,1680.0,0.0,0.0,1680.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Maj1,1.0,Attchd,Fin,2.0,583.0,Y,78.0,73.0,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2009.0,GroupedWD,Normal,5.32888903983956,Railroad,False,False,VinylSd,TA_TA,Gd_TA,11.0,10.0,11.0
60,RL,70.0,8400.0,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,2Story,8,6,Gable,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,643.0,Unf,0.0,167.0,810.0,Ex,Y,SBrkr,810.0,855.0,0.0,1665.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,Typ,0.0,Attchd,Fin,2.0,528.0,Y,0.0,45.0,0.0,0.0,0.0,0.0,NoFence,0.0,11.0,2009.0,GroupedWD,Normal,5.3560258571931225,Norm,False,False,VinylSd,TA_TA,Gd_TA,8.0,8.0,8.0
20,RL,62.0,7130.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,6,Gable,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,648.0,Unf,0.0,216.0,864.0,TA,Y,SBrkr,864.0,0.0,0.0,864.0,0.0,1.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Attchd,Fin,1.0,312.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,GdPrv,0.0,6.0,2009.0,GroupedWD,Normal,5.113943352306837,Norm,False,False,HdBoard,TA_TA,TA_TA,42.0,42.0,42.0
20,RL,80.0,9600.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,Hip,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1568.0,1568.0,TA,Y,SBrkr,1568.0,0.0,0.0,1568.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,0.0,Attchd,Unf,2.0,440.0,Y,160.0,40.0,0.0,0.0,0.0,0.0,NoFence,0.0,3.0,2009.0,Other,Normal,5.155336037465061,Norm,False,False,HdBoard,TA_TA,TA_TA,42.0,42.0,42.0
20,RL,70.0,9100.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,6,Gable,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,338.0,Rec,466.0,121.0,925.0,Ex,Y,SBrkr,925.0,0.0,0.0,925.0,0.0,1.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Detchd,Unf,1.0,429.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,GdWo,0.0,7.0,2009.0,GroupedWD,Normal,5.0700378666077555,Norm,False,False,VinylSd,TA_TA,TA_TA,44.0,44.0,44.0
60,RL,80.0,9600.0,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,2Story,7,5,Gable,BrkFace,252.0,TA,TA,CBlock,TA,TA,No,ALQ,698.0,Unf,0.0,467.0,1165.0,Gd,Y,SBrkr,1165.0,896.0,0.0,2061.0,0.0,1.0,2.0,1.0,4.0,1.0,TA,8.0,Typ,1.0,Attchd,RFn,2.0,498.0,Y,0.0,77.0,0.0,0.0,196.0,0.0,NoFence,0.0,5.0,2009.0,Other,Abnorml,5.226599905207357,Norm,False,False,Plywood,TA_TA,TA_TA,35.0,35.0,35.0
85,RL,68.0,16500.0,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,SFoyer,6,5,Hip,BrkFace,509.0,TA,TA,CBlock,Gd,TA,Av,GLQ,962.0,Unf,0.0,270.0,1232.0,Fa,Y,SBrkr,1320.0,0.0,0.0,1320.0,0.0,1.0,2.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Attchd,RFn,2.0,495.0,Y,0.0,20.0,0.0,0.0,0.0,0.0,NoFence,0.0,5.0,2009.0,GroupedWD,Normal,5.236789099409293,Norm,False,False,HdBoard,TA_TA,TA_TA,38.0,38.0,38.0
20,RL,68.0,9790.0,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,5,Gable,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,251.0,LwQ,630.0,491.0,1372.0,TA,Y,SBrkr,1342.0,0.0,0.0,1342.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,Attchd,Unf,2.0,457.0,Y,0.0,0.0,0.0,0.0,197.0,0.0,NoFence,0.0,9.0,2009.0,GroupedWD,Normal,5.208172526667122,Roads,False,False,BrkFace,TA_TA,TA_TA,42.0,42.0,42.0
20,RL,60.0,7436.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,4,7,Gable,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,734.0,Unf,0.0,160.0,894.0,Gd,Y,SBrkr,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,Detchd,Unf,2.0,396.0,Y,0.0,0.0,0.0,360.0,0.0,0.0,GdWo,0.0,8.0,2009.0,GroupedWD,Normal,5.150756439860309,Norm,False,False,VinylSd,TA_TA,TA_TA,21.0,49.0,49.0
20,RL,65.0,8125.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,7,Hip,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,403.0,Unf,0.0,461.0,864.0,Ex,Y,SBrkr,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,Detchd,Unf,1.0,308.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,9.0,2009.0,GroupedWD,Normal,5.071882007306125,Norm,False,False,MetalSd,TA_TA,TA_TA,49.0,50.0,50.0
20,RL,70.0,9100.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,6,Hip,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,612.0,Unf,0.0,252.0,864.0,Ex,Y,SBrkr,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,Detchd,Unf,1.0,300.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,450.0,10.0,2009.0,GroupedWD,Normal,5.105510184769974,Norm,True,False,Wd Sdng,Ex_Ex,TA_TA,1.0,50.0,50.0
20,RL,68.0,9450.0,IR1,Lvl,Corner,Gtl,NAmes,1Fam,1Story,4,5,Gable,BrkFace,160.0,TA,TA,CBlock,TA,TA,No,BLQ,775.0,Unf,0.0,265.0,1040.0,TA,Y,SBrkr,1362.0,0.0,0.0,1362.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,RFn,3.0,768.0,Y,0.0,0.0,84.0,0.0,0.0,0.0,MnPrv,0.0,5.0,2009.0,GroupedWD,Normal,5.146128035678238,Norm,False,False,Wd Sdng,TA_TA,TA_TA,27.0,52.0,52.0
20,RL,68.0,13495.0,IR1,Lvl,Corner,Gtl,NAmes,1Fam,1Story,5,6,Gable,BrkFace,70.0,TA,Gd,CBlock,TA,TA,No,BLQ,625.0,LwQ,201.0,222.0,1048.0,Fa,Y,SBrkr,1728.0,0.0,0.0,1728.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Min1,1.0,Detchd,Unf,2.0,576.0,Y,0.0,99.0,0.0,0.0,0.0,0.0,NoFence,0.0,7.0,2009.0,GroupedWD,Normal,5.249504090935526,Norm,False,False,Wd Sdng,TA_TA,TA_Gd,53.0,53.0,53.0
90,RL,85.0,11475.0,Reg,Lvl,Corner,Gtl,NAmes,Duplex,1Story,5,5,Gable,BrkFace,95.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1584.0,1584.0,TA,Y,SBrkr,1776.0,0.0,0.0,1776.0,1.0,0.0,2.0,0.0,4.0,2.0,TA,9.0,Typ,0.0,Detchd,Unf,3.0,888.0,Y,0.0,25.0,0.0,0.0,0.0,0.0,NoFence,0.0,7.0,2009.0,Other,Abnorml,5.041392685158225,Norm,False,False,VinylSd,TA_TA,TA_TA,41.0,51.0,51.0
20,RL,100.0,10004.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,6,Gable,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,196.0,BLQ,345.0,975.0,1516.0,TA,Y,SBrkr,1516.0,0.0,0.0,1516.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,Attchd,RFn,2.0,472.0,Y,0.0,0.0,0.0,0.0,152.0,0.0,NoFence,0.0,2.0,2009.0,GroupedWD,Normal,5.222716471147583,Norm,False,False,HdBoard,TA_TA,TA_TA,45.0,45.0,45.0
20,RL,85.0,9350.0,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,6,Gable,BrkFace,217.0,TA,TA,CBlock,TA,TA,No,ALQ,310.0,BLQ,512.0,491.0,1313.0,TA,Y,SBrkr,1313.0,0.0,0.0,1313.0,1.0,0.0,1.0,1.0,3.0,1.0,Gd,6.0,Typ,1.0,Attchd,RFn,2.0,610.0,Y,172.0,28.0,0.0,0.0,121.0,0.0,MnPrv,0.0,2.0,2009.0,GroupedWD,Normal,5.184691430817598,Norm,False,False,Wd Sdng,TA_TA,TA_TA,48.0,14.0,48.0
20,RL,115.0,10500.0,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,Gable,Stone,144.0,TA,Gd,CBlock,TA,TA,No,LwQ,998.0,Unf,0.0,294.0,1292.0,TA,Y,SBrkr,1292.0,0.0,0.0,1292.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,2.0,Detchd,Unf,2.0,520.0,Y,0.0,32.0,0.0,0.0,92.0,0.0,NoFence,0.0,7.0,2009.0,Other,Abnorml,5.161667412437736,Norm,False,False,HdBoard,TA_TA,TA_Gd,45.0,45.0,45.0
20,RL,68.0,11000.0,IR1,Lvl,CulDSac,Gtl,NAmes,1Fam,1Story,5,6,Gable,BrkFace,200.0,TA,TA,CBlock,TA,TA,Mn,BLQ,740.0,Rec,230.0,184.0,1154.0,Ex,Y,SBrkr,1154.0,0.0,0.0,1154.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,RFn,2.0,480.0,Y,0.0,58.0,0.0,0.0,0.0,0.0,MnPrv,0.0,11.0,2009.0,GroupedWD,Normal,5.187520720836463,Norm,False,False,Plywood,TA_TA,TA_TA,43.0,43.0,43.0
60,RL,68.0,8970.0,IR1,Lvl,Corner,Gtl,NAmes,1Fam,2Story,5,6,Gable,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,388.0,Unf,0.0,356.0,744.0,TA,Y,SBrkr,825.0,1315.0,0.0,2140.0,0.0,0.0,2.0,1.0,4.0,1.0,TA,7.0,Typ,1.0,Attchd,Fin,2.0,549.0,Y,0.0,40.0,264.0,0.0,0.0,0.0,MnPrv,0.0,6.0,2009.0,GroupedWD,Normal,5.249198357391113,Norm,False,False,MetalSd,TA_TA,TA_Gd,44.0,44.0,44.0
80,RL,68.0,12095.0,IR1,Lvl,Corner,Gtl,NAmes,1Fam,SLvl,6,6,Gable,BrkFace,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,564.0,Unf,0.0,563.0,1127.0,TA,Y,SBrkr,1445.0,0.0,0.0,1445.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,Attchd,RFn,2.0,645.0,Y,180.0,0.0,0.0,0.0,0.0,0.0,MnPrv,0.0,8.0,2009.0,GroupedWD,Normal,5.198657086954422,Norm,False,False,MetalSd,TA_TA,TA_Gd,45.0,45.0,45.0
